Barcode,Author,title,Volume,Publisher,Copyright Year,Pages,Notification Number,language,stockhead,issueinglibrary,subject,price,currency,billdate,billnumber,bookcategory,section,booktype,SourceofPurchase,lostStatus
SC024131,Sartaj Sahni,Data Structures Algorithms & Application in C++,,University Press,2005,788,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/21/2008,5921,BK,General Section,NFIC,APS,
SC024132,Sartaj Sahni,Data Structures Algorithms & Application in C++,,University Press,2005,788,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/21/2008,5921,BK,General Section,NFIC,APS,
SC024133,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024134,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024135,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024136,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024137,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024138,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024139,"Cover, T.M.",Elements of Information Theory,,Wiley,2006,542,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024140,"Murdocca, M.",Computer Architecture Organisation,,Wiley,2007,524,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024141,"Murdocca, M.",Computer Architecture Organisation,,Wiley,2007,524,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024142,"Murdocca, M.",Computer Architecture Organisation,,Wiley,2007,524,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024143,"Murdocca, M.",Computer Architecture Organisation,,Wiley,2007,524,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024144,"Murdocca, M.",Computer Architecture Organisation,,Wiley,2007,524,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024145,"Dhamdhere, D.M.",Operating Systems,,Tata McGraw Hill,2008,789,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024146,"Dhamdhere, D.M.",Operating Systems,,Tata McGraw Hill,2008,789,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024147,"Dhamdhere, D.M.",Operating Systems,,Tata McGraw Hill,2008,789,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024148,"Dhamdhere, D.M.",Operating Systems,,Tata McGraw Hill,2008,789,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024149,"Dhamdhere, D.M.",Operating Systems,,Tata McGraw Hill,2008,789,004,eng,SCGRANT,SCGRANT,Computer Science,325,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024150,"Dhamdhere, D.M.",Systems Programming & Operating Systems,,Tata McGraw Hill,2008,655,004,eng,SCGRANT,SCGRANT,Computer Science,295,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024151,"Dhamdhere, D.M.",Systems Programming & Operating Systems,,Tata McGraw Hill,2008,655,004,eng,SCGRANT,SCGRANT,Computer Science,295,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024152,"Sinha, A.N.",Computer Graphics,,Tata McGraw Hill,2008,471,004,eng,SCGRANT,SCGRANT,Computer Science,395,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024153,"Sinha, A.N.",Computer Graphics,,Tata McGraw Hill,2008,471,004,eng,SCGRANT,SCGRANT,Computer Science,395,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024154,"Sinha, A.N.",Computer Graphics,,Tata McGraw Hill,2008,471,004,eng,SCGRANT,SCGRANT,Computer Science,395,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024155,"Sivanandam, S.N..",Neural Networks using MATLAB 6.0,,Tata McGraw Hill,2008,656,004,eng,SCGRANT,SCGRANT,Computer Science,299,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024156,"Sivanandam, S.N..",Neural Networks using MATLAB 6.0,,Tata McGraw Hill,2008,656,004,eng,SCGRANT,SCGRANT,Computer Science,299,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024157,"Sivanandam, S.N..",Neural Networks using MATLAB 6.0,,Tata McGraw Hill,2008,656,004,eng,SCGRANT,SCGRANT,Computer Science,299,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024158,"Sivanandam, S.N..",Neural Networks using MATLAB 6.0,,Tata McGraw Hill,2008,656,004,eng,SCGRANT,SCGRANT,Computer Science,299,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024159,"Sivanandam, S.N..",Neural Networks using MATLAB 6.0,,Tata McGraw Hill,2008,656,004,eng,SCGRANT,SCGRANT,Computer Science,299,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024160,"Whitman, M.E.",Information Security,,Thomson,2005,576,004,eng,SCGRANT,SCGRANT,Computer Science,295,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024161,"Whitman, M.E.",Information Security,,Thomson,2005,576,004,eng,SCGRANT,SCGRANT,Computer Science,295,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024162,"Drozdek,A.",Data Structures & Algorithms in C++,,Thomson,2005,758,004,eng,SCGRANT,SCGRANT,Computer Science,340,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024163,"Drozdek,A.",Data Structures & Algorithms in C++,,Thomson,2005,758,004,eng,SCGRANT,SCGRANT,Computer Science,340,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024164,"Drozdek,A.",Data Structures & Algorithms in C++,,Thomson,2005,758,004,eng,SCGRANT,SCGRANT,Computer Science,340,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024165,"Drozdek,A.",Data Structures & Algorithms in C++,,Thomson,2005,758,004,eng,SCGRANT,SCGRANT,Computer Science,340,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024166,"Louden, K.C.",Compiler Construction,,Thomson,1997,582,004,eng,SCGRANT,SCGRANT,Computer Science,295,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024167,"Sharma, C.R.",Computer Networks,,Jaico,2007,315,004,eng,SCGRANT,SCGRANT,Computer Science,250,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024168,"Kapadia, R.",8051 Microcontroller and Embedded Systems,,Jaico,2007,239,004,eng,SCGRANT,SCGRANT,Computer Science,210,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024169,Gonzalez/Fu,Robotics,,Mcgrawhill,1987,580,004,eng,SCGRANT,SCGRANT,Computer Science,240.95,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024170,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024171,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024172,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024173,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024174,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024175,Stalling W.,Data & Computer Communication,,Pearson Education,2008,834,004,eng,SCGRANT,SCGRANT,Computer Science,375,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024176,Stalling W.,Data & Computer Communication,,Pearson Education,2008,834,004,eng,SCGRANT,SCGRANT,Computer Science,375,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024177,Stalling W.,Data & Computer Communication,,Pearson Education,2008,834,004,eng,SCGRANT,SCGRANT,Computer Science,375,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024178,Stalling W.,Data & Computer Communication,,Pearson Education,2008,834,004,eng,SCGRANT,SCGRANT,Computer Science,375,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024179,Stalling W.,Data & Computer Communication,,Pearson Education,2008,834,004,eng,SCGRANT,SCGRANT,Computer Science,375,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024180,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024181,Hwang/Briggs,Computer Architecture & Parallel Processing,,Mcgrawhill,1985,846,004,eng,SCGRANT,SCGRANT,Computer Science,291.2,INR,3/25/2008,5932,BK,General Section,NFIC,APS,
SC024182,"Goel, A.K.",Reinforced Concrete Structures,,S. Chand,2007,743,624,eng,SCGRANT,SCGRANT,Civil Engineering,290,INR,3/25/2008,5933,BK,General Section,NFIC,APS,
SC024183,"Goel, A.K.",Reinforced Concrete Structures,,S. Chand,2007,743,624,eng,SCGRANT,SCGRANT,Civil Engineering,290,INR,3/25/2008,5933,BK,General Section,NFIC,APS,
SC024184,"Goel, A.K.",Reinforced Concrete Structures,,S. Chand,2007,743,624,eng,SCGRANT,SCGRANT,Civil Engineering,290,INR,3/25/2008,5933,BK,General Section,NFIC,APS,
SC024185,"Aggarwal, K..K",Reliability Engineering,,Springer  Publication,2007,384,600,eng,SCGRANT,SCGRANT,Applied Science,595,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024186,"Logan, D.L.",Finite element Methods,,Thomson,2007,808,600,eng,SCGRANT,SCGRANT,Applied Science,395,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024187,"Scheinerman, E.R.",Mathematics: A Discrete introduction,,Thomson,2000,484,600,eng,SCGRANT,SCGRANT,Applied Science,295,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024188,"Malik/sen, M.K.",Discrete Mathematical Structures,,Thomson,2006,903,600,eng,SCGRANT,SCGRANT,Applied Science,395,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024189,"Janevski, T.",Traffic Analysis & Design of Wireless IP Network,,A.H.,2003,368,600,eng,SCGRANT,SCGRANT,Applied Science,5699,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024190,Malik /Arora,Mathematical Analysis,,New Age International,2008,862,600,eng,SCGRANT,SCGRANT,Applied Science,295,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024191,Malik/Arora,Mathematical Analysis,,New Age International,2008,862,600,eng,SCGRANT,SCGRANT,Applied Science,295,INR,3/25/2008,5934,BK,General Section,NFIC,APS,
SC024192,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024193,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024194,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024195,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024196,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024197,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024198,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024199,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024200,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024201,"H.S.S.A.University, Anna",English for Engineers & Technologist,,Longman,2006,213,600,eng,SCGRANT,SCGRANT,Applied Science,185,INR,3/25/2008,5935,BK,General Section,NFIC,APS,
SC024202,Flower Alan,Negotiating Persuading Influecing,,University Press,1995,70,004,eng,SCGRANT,SCGRANT,Computer Science,125,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024203,Flower Alan,Negotiating Persuading Influecing,,University Press,1995,70,004,eng,SCGRANT,SCGRANT,Computer Science,125,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024204,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024205,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024206,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024207,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024208,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,399,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024209,"Ghosh, A.K.",Linear & Digital Control Systems,,Prentice Hall of India,2007,745,004,eng,SCGRANT,SCGRANT,Computer Science,350,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024210,"Rajaraman, V.",Parallel Computer Architecture & Programming,,Prentice Hall of India,2006,580,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024211,"Rajaraman, V.",Parallel Computer Architecture & Programming,,Prentice Hall of India,2006,376,004,eng,SCGRANT,SCGRANT,Computer Science,225,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024212,Krishna kant,Microprocessor & Microcontrollers,,Prentice Hall of India,2007,715,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,395,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024213,"Rappaport, T.S.",Wireless Communications,,Prentice Hall of India,2007,707,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024214,"Rappaport, T.S.",Wireless Communications,,Prentice Hall of India,2007,707,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024215,"Rappaport, T.S.",Wireless Communications,,Prentice Hall of India,2007,707,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024216,Microsoft,XML Web Service Server Components,,Prentice Hall of India,2006,649,004,eng,SCGRANT,SCGRANT,Computer Science,695,INR,3/25/2008,5936,BK,General Section,NFIC,APS,
SC024217,Microsoft,XML Web Service Server Components,,Prentice Hall of India,2006,649,004,eng,SCGRANT,SCGRANT,Computer Science,695,INR,3/25/2008,5936,Reference,Reference Section,NFIC,APS,
SC024218,"Goodrich, M.T.",Data Structures & Algorithms in C++,,Wiley,2007,653,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5937,BK,General Section,NFIC,APS,
SC024219,"Goodrich, M.T.",Data Structures & Algorithms in C++,,Wiley,2007,653,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5937,BK,General Section,NFIC,APS,
SC024220,"Goodrich, M.T.",Data Structures & Algorithms in C++,,Wiley,2007,653,004,eng,SCGRANT,SCGRANT,Computer Science,349,INR,3/25/2008,5937,BK,General Section,NFIC,APS,
SC024221,"Veerarajan, t.",Numerical Methods with programs in C,,Tata McGraw Hill,2008,435,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,195,INR,3/25/2008,5937,BK,General Section,NFIC,APS,
SC024222,"Veerarajan, t.",Numerical Methods with programs in C,,Tata McGraw Hill,2008,435,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,195,INR,3/25/2008,5937,BK,General Section,NFIC,APS,
SC024223,"Holzman, E.",Essentials of R.F.Microwave Ground,,A.H.,2006,207,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,5214,INR,9/18/2007,127,BK,General Section,NFIC,UBD,
SC024224,"Zooghby, A.EL.",Smart Antenna Engineering,,A.H.,2005,324,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,6343.7,INR,9/18/2007,127,BK,General Section,NFIC,UBD,
SC024225,"Gonzalez, G.",Oscillator Circuits Design,,A.H.,2007,422,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,7299.6,INR,9/18/2007,127,BK,General Section,NFIC,UBD,
SC024226,"Subramanian, R..",Strength of Materials,,Oxford Publication,2005,879,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,275,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024227,"Subramanian, R..",Strength of Materials,,Oxford Publication,2005,879,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,275,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024228,"Subramanian, R..",Strength of Materials,,Oxford Publication,2005,879,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,275,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024229,"Subramanian, R..",Strength of Materials,,Oxford Publication,2005,879,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,275,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024230,"Subramanian, R..",Strength of Materials,,Oxford Publication,2005,879,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,275,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024231,Russell/Adebiyi,Engineering Thermodynamics,,Oxford Publication,2007,734,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,325,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024232,Russell/Adebiyi,Engineering Thermodynamics,,Oxford Publication,2007,734,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,325,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024233,Russell/Adebiyi,Engineering Thermodynamics,,Oxford Publication,2007,734,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,325,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024234,Russell/Adebiyi,Engineering Thermodynamics,,Oxford Publication,2007,734,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,325,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024235,Russell/Adebiyi,Engineering Thermodynamics,,Oxford Publication,2007,734,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,325,INR,1/19/2008,10633,BK,General Section,NFIC,UBD,
SC024236,Sachdeva's,Legal Glossary Dictionary,,Delight Law Pub,2008,1010,004,eng,SCGRANT,SCGRANT,Humanities,495,INR,9/17/2008,720,BK,General Section,NFIC,UBD,
SC024237,"Pandhey, Panthare",Koshhalaya Sanhita,,Delight Law Pub,2007,473,004,eng,SCGRANT,SCGRANT,Humanities,340,INR,9/17/2008,720,BK,General Section,NFIC,UBD,
SC024238,"Pandhey, Panthare",Madhya Pradesh /ChhatigarhVittaye Sanhita,,Suvidhalaya House,2007,373,004,eng,SCGRANT,SCGRANT,Humanities,280,INR,9/17/2008,720,BK,General Section,NFIC,UBD,
SC024239,"Pandhey, Panthare",Vittaye Shakti Pushtika,,Suvidhalaya House,2007,432,004,eng,SCGRANT,SCGRANT,Humanities,340,INR,9/17/2008,720,BK,General Section,NFIC,UBD,
SC024240,Khurmi/Gupta,Refrigeration & Air Conditioning,,S. Chand,2006,708,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,350,INR,10/11/2008,85,BK,General Section,NFIC,UBD,
SC024241,Khurmi/Gupta,Refrigeration & Air Conditioning,,S. Chand,2006,708,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,350,INR,10/11/2008,85,BK,General Section,NFIC,UBD,
SC024242,"Arora, C.P.",Refrigeration & Air Conditioning,,Tata McGraw Hill,2008,987,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,365,INR,10/11/2008,85,BK,General Section,NFIC,UBD,
SC024243,"Arora, C.P.",Refrigeration & Air Conditioning,,Tata McGraw Hill,2008,987,620.1,eng,SCGRANT,SCGRANT,Mechanical Engineering,365,INR,10/11/2008,85,BK,General Section,NFIC,UBD,
